topic,similarity,nouns,probabilities
120,0.04675097820608033,"['メンツ', 'お客', '店内', '元君', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.51198107, 0.19404845, 0.17446268, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06]"
100,0.04662777100236119,"['そうかもしれない', '常識', '見送り', '関根', '田曽', 'スペック', '毛穴', 'CPU', '総額', '争奪戦']","[0.46297464, 0.23009591, 0.16342641, 0.0032656342, 6.85892e-06, 6.85892e-06, 6.85892e-06, 6.85892e-06, 6.85892e-06, 6.85892e-06]"
147,0.046164020976892296,"['MC', '基本', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.7074144, 0.26271853, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06]"
145,0.045830796105919766,"['財布', 'ごめんね', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.49411625, 0.46087816, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06]"
101,0.04550198051814384,"['いない', '期間', 'ルンド', '田曽', '鉄の女', '毛穴', '生理', '元君', '仕事始め', '総額']","[0.6668404, 0.30421796, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06]"
11,0.04546781689487922,"['関係者', 'くない', '一般人', '有名人', '元君', '仕事始め', '田曽', '鉄の女', '毛穴', '生理']","[0.5832396, 0.2638159, 0.07776064, 0.004850557, 3.4399507e-06, 3.4399507e-06, 3.4399507e-06, 3.4399507e-06, 3.4399507e-06, 3.4399507e-06]"
75,0.04517240945710528,"['ガチ', '人差し指', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', 'トム']","[0.90111834, 0.004288205, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06]"
189,0.04428950024043064,"['別れ', 'ずい', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.481751, 0.44223338, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06]"
148,0.04404743728439999,"['ねここ', '全然大丈夫', '焼肉屋', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.45791408, 0.1882475, 0.16502677, 9.234195e-06, 9.234195e-06, 9.234195e-06, 9.234195e-06, 9.234195e-06, 9.234195e-06, 9.234195e-06]"
26,0.04310478706435209,"['ロケット', '前田', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.48992482, 0.12144538, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05]"
176,0.04294550772695736,"['パジャマ', '金太郎', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.5323192, 0.28468007, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06]"
83,0.04286305966488675,"['Mステ', 'ムカ', 'ホント', '野望', '生理', '鉄の女', '元君', '田曽', 'ホジ', '毛穴']","[0.38286638, 0.16838683, 0.13877597, 0.049941387, 1.2717867e-05, 1.2717867e-05, 1.2717867e-05, 1.2717867e-05, 1.2717867e-05, 1.2717867e-05]"
186,0.041389404671545726,"['そうじゃない', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.90777516, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06]"
114,0.04062508274923495,"['かなん', '好きだから', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.60399354, 0.2722362, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06]"
17,0.03987631518058113,"['あるじゃん', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.9571214, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06]"
151,0.03965848070700329,"['うそ', '動物園', '守り', 'コンプラ', 'スペック', 'CPU', '田曽', '毛穴', '総額', '争奪戦']","[0.828858, 0.06826898, 0.016796544, 0.013606891, 3.544445e-06, 3.544445e-06, 3.544445e-06, 3.544445e-06, 3.544445e-06, 3.544445e-06]"
165,0.03923131082805946,"['美女', 'ポケモン', '生理', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.35965535, 0.23164673, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05]"
137,0.038161564216241436,"['なのかな', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.9315349, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06]"
157,0.03727652790808023,"['かな', '音色', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', '仕事始め']","[0.93095535, 0.010571884, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06]"
50,0.03455506422284054,"['大谷翔平', 'cm', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '元君']","[0.5488878, 0.13624577, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05]"
